log_text                                                                                                                                       , label
"INFO: 10.0.0.12:49152 - ""GET /health HTTP/1.1"" 200 OK [req_id=1047]"                                                                        ,     0
INFO: [target-app] Cache hit for key 'product_catalog_v2' latency=0.2ms. [req_id=8101]                                                         ,     0
INFO: [target-app] TLS handshake completed successfully with cipher TLS_AES_256_GCM_SHA384. [req_id=3360]                                      ,     0
"ERROR: [target-app] Database query failed: OperationalError: connection refused to 10.0.1.5:5432
Traceback (most recent call last):
File ""/app/db/session.py"", line 29, in get_db
conn = psycopg2.connect(dsn)
psycopg2.OperationalError: could not connect to server: Connection refused
Context: req_id=2841"                                                                                                                          ,     1
INFO: [target-app] Health check probe passed. All downstream dependencies reachable. [req_id=8238]                                             ,     0
"ERROR: [target-app] Unhandled Exception: KeyError: 'user_preferences'
Traceback (most recent call last):
File ""/app/services/user.py"", line 88, in get_user
prefs = user_data['user_preferences']
KeyError: 'user_preferences'
Context: req_id=9388"                                                                                                                          ,     1
"ERROR: [target-app] HTTP 500 Internal Server Error: NullPointerException in auth verification
Traceback (most recent call last):
File ""/app/middleware/auth.py"", line 64, in authenticate
user_role = token_claims['role']
TypeError: 'NoneType' object is not subscriptable
Context: req_id=9749"                                                                                                                          ,     1
"ERROR: [target-app] Unhandled Exception: KeyError: 'user_preferences'
Traceback (most recent call last):
File ""/app/services/user.py"", line 88, in get_user
prefs = user_data['user_preferences']
KeyError: 'user_preferences'
Context: req_id=3277"                                                                                                                          ,     1
"ERROR: [target-app] Database query failed: OperationalError: connection refused to 10.0.1.5:5432
Traceback (most recent call last):
File ""/app/db/session.py"", line 29, in get_db
conn = psycopg2.connect(dsn)
psycopg2.OperationalError: could not connect to server: Connection refused
Context: req_id=6579"                                                                                                                          ,     1
INFO: [target-app] Processed request GET / successfully with status 200 OK. [req_id=6694]                                                      ,     0
"ERROR: [target-app] Memory limit exceeded: MemoryError: unable to allocate 512MiB for buffer
Traceback (most recent call last):
File ""/app/utils/export.py"", line 15, in export_large_dataset
buffer = bytearray(512 * 1024 * 1024)
MemoryError
Context: req_id=6613"                                                                                                                          ,     1
